lead_id,industry,company_size,annual_revenue,country,lead_stage,previous_interactions
4793,Manufacturing,560,4379013,India,Contacted,13
4794,SaaS,652,3044118,India,New,12
4795,SaaS,962,2374179,USA,New,6
4796,SaaS,19,3338332,USA,Qualified,2
4797,Finance,12,1711180,Germany,New,8
4798,Finance,487,2022030,UK,New,10
4799,Manufacturing,823,4350974,UK,New,5
4800,SaaS,671,2783185,Singapore,Qualified,2
4801,Healthcare,76,1820521,UK,Qualified,5
4802,Manufacturing,714,1417807,UK,Contacted,7
4803,SaaS,106,4073590,Germany,Contacted,6
4804,SaaS,540,4335015,USA,Contacted,12
4805,Finance,327,4543090,UK,New,6
4806,Manufacturing,107,833916,Singapore,Qualified,13
4807,SaaS,66,2594839,Germany,Contacted,4
4808,SaaS,872,4224361,India,Contacted,9
4809,Manufacturing,116,3272850,India,New,3
4810,Healthcare,97,1405211,Singapore,New,10
4811,Manufacturing,981,4887251,USA,New,11
4812,Manufacturing,662,1670489,India,Qualified,7
4813,Healthcare,665,2252239,USA,Contacted,8
4814,Manufacturing,921,266950,UK,Proposal,1
4815,SaaS,380,2156539,UK,Proposal,10
4816,Manufacturing,384,3660251,UK,Qualified,4
4817,Healthcare,61,3530175,India,Contacted,6
4818,Retail,733,1910753,India,New,4
4819,Manufacturing,50,455917,USA,New,7
4820,Finance,825,2055559,USA,New,14
4821,SaaS,100,1981067,Singapore,Proposal,7
4822,SaaS,48,2385596,UK,Contacted,11
4823,Finance,22,1897615,Germany,New,4
4824,Finance,909,1819621,Germany,New,7
4825,Manufacturing,617,2561319,UK,Contacted,11
4826,Finance,630,4933334,Singapore,Contacted,1
4827,Retail,113,3009593,USA,Contacted,14
4828,Healthcare,875,2182832,India,Qualified,14
4829,Finance,752,4404442,Singapore,Qualified,11
4830,Finance,52,4838270,Singapore,New,10
4831,Retail,218,637657,UK,New,4
4832,SaaS,609,4723039,USA,Contacted,4
4833,SaaS,614,2042757,Germany,New,10
4834,Manufacturing,695,3483153,Germany,New,8
4835,Retail,485,4111053,Germany,Contacted,9
4836,Healthcare,647,191006,Singapore,Contacted,11
4837,Healthcare,118,3330147,India,Proposal,14
4838,Retail,568,2067409,USA,Contacted,1
4839,Healthcare,223,4911178,India,Qualified,14
4840,SaaS,613,4896666,Germany,Proposal,14
4841,Healthcare,702,2084914,India,Contacted,2
4842,Healthcare,418,4799877,Singapore,New,9
4843,Retail,562,3764792,UK,New,8
4844,Retail,780,2304817,India,Contacted,5
4845,Healthcare,642,1899218,India,Qualified,5
4846,Finance,86,4109327,India,Contacted,9
4847,Retail,104,1453144,Germany,New,3
4848,Manufacturing,278,1522394,India,Qualified,2
4849,Manufacturing,370,1232226,USA,Qualified,7
4850,SaaS,539,566901,Singapore,New,0
4851,Healthcare,814,4786947,USA,New,8
4852,Finance,692,516793,USA,New,0
4853,SaaS,171,4981839,Germany,Qualified,12
4854,Healthcare,474,4151469,India,Qualified,1
4855,Retail,832,4279408,Singapore,Contacted,3
4856,Manufacturing,573,2312104,Singapore,Qualified,4
4857,Finance,990,4670118,Singapore,Contacted,3
4858,Manufacturing,557,3591821,India,Contacted,11
4859,Retail,959,3642710,Singapore,Contacted,11
4860,Healthcare,196,1124395,Singapore,New,11
4861,Retail,891,3547696,UK,Proposal,9
4862,Retail,769,3009640,UK,New,9
4863,Manufacturing,61,922763,Singapore,Qualified,7
4864,Finance,497,3958311,USA,Qualified,11
4865,Retail,540,4207098,India,Proposal,11
4866,Manufacturing,405,2586907,USA,New,8
4867,Finance,101,3914859,USA,Proposal,4
4868,Healthcare,660,4243872,India,New,1
4869,Healthcare,825,557736,India,Contacted,0
4870,SaaS,366,697783,Germany,Qualified,10
4871,Manufacturing,741,4821788,Germany,New,8
4872,Finance,620,936769,Germany,New,4
4873,Retail,757,661187,Singapore,Qualified,2
4874,Healthcare,728,4491324,Singapore,Proposal,3
4875,Finance,153,3338998,Singapore,Qualified,0
4876,Manufacturing,208,1616002,Germany,Qualified,12
4877,SaaS,824,3322415,India,New,7
4878,Healthcare,332,3413415,Singapore,Contacted,0
4879,Finance,808,502010,India,Proposal,4
4880,Finance,341,849739,Germany,Contacted,0
4881,Finance,273,1791907,India,Contacted,7
4882,Manufacturing,226,1466807,Singapore,New,4
4883,Manufacturing,710,962213,India,Qualified,11
4884,Manufacturing,565,2275047,Germany,Qualified,14
4885,Retail,443,2032192,Singapore,Contacted,4
4886,Finance,812,3905615,Singapore,Contacted,6
4887,Healthcare,469,1073762,Germany,Qualified,5
4888,Manufacturing,710,2157985,USA,Contacted,9
4889,Manufacturing,512,1417413,UK,Qualified,14
4890,Finance,478,1448391,Germany,Contacted,8
4891,Manufacturing,995,2754263,India,Contacted,14
4892,Retail,960,2538246,USA,Qualified,14
4893,Retail,715,3994898,Germany,New,10
4894,Manufacturing,791,4138946,UK,New,10
4895,Finance,375,3326314,Singapore,Contacted,7
4896,Finance,781,380522,UK,Proposal,7
4897,Finance,922,117218,UK,Contacted,2
4898,SaaS,248,4702046,Germany,Qualified,12
4899,Manufacturing,633,1753142,Singapore,Contacted,13
4900,Finance,590,3889013,Singapore,Proposal,2
4901,Retail,929,3943962,UK,Qualified,4
4902,Healthcare,570,1781961,Germany,Qualified,7
4903,Healthcare,832,3607677,Singapore,Contacted,14
4904,Finance,976,2015839,Singapore,Qualified,2
4905,Healthcare,672,4076441,India,Contacted,2
4906,Healthcare,760,4643056,UK,Contacted,7
4907,SaaS,858,4495048,USA,Qualified,13
4908,Retail,405,2868915,UK,New,3
4909,Retail,404,2763224,Germany,Contacted,11
4910,SaaS,636,4406555,Singapore,Qualified,11
4911,SaaS,84,1364842,Singapore,New,0
4912,Healthcare,107,1211952,India,Proposal,4
4913,Manufacturing,392,1946861,Singapore,Qualified,14
4914,Healthcare,632,4322673,Singapore,Qualified,4
4915,SaaS,878,4819339,USA,Contacted,3
4916,Retail,379,2193041,UK,Contacted,5
4917,Healthcare,294,1847262,Singapore,Contacted,3
4918,Manufacturing,265,4146535,Germany,Qualified,6
4919,Healthcare,839,1843708,USA,New,14
4920,Finance,318,4115047,USA,Contacted,7
4921,Healthcare,638,3212903,India,New,10
4922,SaaS,185,3667955,Germany,Proposal,10
4923,Retail,237,815382,USA,New,10
4924,Retail,356,174128,UK,New,0
4925,SaaS,627,1863698,Germany,Proposal,11
4926,Finance,351,2523065,UK,Contacted,11
4927,SaaS,905,1322928,India,New,13
4928,Healthcare,971,3085212,India,Contacted,14
4929,SaaS,248,483995,Singapore,New,7
4930,SaaS,621,4469023,UK,Proposal,13
4931,Finance,697,1469461,UK,Contacted,3
4932,Healthcare,359,4789499,India,New,10
4933,Manufacturing,964,1958353,UK,Contacted,8
4934,Manufacturing,464,503327,Germany,New,1
4935,Retail,450,765073,Singapore,Contacted,1
4936,SaaS,770,2955991,Singapore,Qualified,2
4937,Retail,597,4199878,Germany,Contacted,10
4938,Finance,524,4183085,USA,Proposal,5
4939,Manufacturing,90,764373,UK,Proposal,3
4940,SaaS,370,1794185,USA,New,4
4941,Finance,297,3248821,USA,New,7
4942,Finance,17,2113624,UK,Contacted,6
4943,SaaS,96,2142920,India,Contacted,14
4944,Finance,295,3164665,UK,New,7
4945,SaaS,408,336994,India,Proposal,2
4946,SaaS,83,2883279,Germany,Proposal,10
4947,Healthcare,448,1182569,India,Proposal,1
4948,Retail,132,574763,USA,Contacted,5
4949,Finance,386,3418413,USA,Qualified,2
4950,Finance,815,3826568,USA,New,14
4951,Healthcare,152,3451867,India,Proposal,12
4952,Healthcare,167,3840108,USA,New,14
4953,Healthcare,439,3903805,Singapore,New,11
4954,Manufacturing,457,1410245,UK,New,12
4955,Manufacturing,419,4293866,USA,Contacted,0
4956,Manufacturing,380,3871712,India,Proposal,14
4957,SaaS,118,4537166,USA,New,7
4958,Finance,855,535238,India,New,10
4959,Retail,716,2498186,UK,New,2
4960,SaaS,45,4500712,India,Contacted,12
4961,Finance,99,3492569,UK,Contacted,5
4962,Finance,983,925839,USA,New,8
4963,Healthcare,424,2449017,Singapore,Contacted,6
4964,Healthcare,983,2879736,USA,New,3
4965,SaaS,305,2391472,UK,Qualified,12
4966,Healthcare,851,956718,Germany,New,5
4967,Finance,722,2981474,Germany,Contacted,9
4968,Healthcare,55,2560254,Germany,Contacted,8
4969,Manufacturing,497,1394491,USA,Contacted,11
4970,Healthcare,628,3495784,India,Contacted,0
4971,Finance,179,3460683,Singapore,Qualified,14
4972,SaaS,155,3659922,Singapore,New,1
4973,Retail,877,1555505,USA,New,0
4974,Healthcare,429,1351487,UK,Contacted,4
4975,Finance,981,2714482,USA,New,4
4976,Retail,699,3511627,Germany,Qualified,0
4977,Retail,582,1917669,UK,Contacted,10
4978,Manufacturing,945,428510,Singapore,Proposal,14
4979,Retail,12,1931883,USA,Qualified,0
4980,Finance,603,3940430,India,New,7
4981,Finance,272,4635677,India,New,7
4982,Healthcare,808,164902,Singapore,New,14
4983,Healthcare,330,3476446,UK,Qualified,12
4984,Healthcare,616,2961172,Germany,New,11
4985,Retail,585,3498817,India,Contacted,0
4986,Retail,255,1849953,India,Contacted,9
4987,Manufacturing,598,1525869,USA,Contacted,9
4988,Healthcare,486,3079665,Singapore,Contacted,11
4989,SaaS,268,4091082,India,New,11
4990,Manufacturing,102,4097896,USA,New,11
4991,SaaS,812,2196358,UK,Qualified,6
4992,Retail,792,4376739,India,Proposal,3
4993,Manufacturing,542,2097405,Singapore,New,0
4994,Manufacturing,583,2414983,USA,Proposal,3
4995,Finance,348,2488842,UK,Contacted,11
4996,Retail,933,188410,USA,Proposal,7
4997,Retail,269,3665916,Germany,Contacted,10
4998,Manufacturing,246,1869395,Singapore,New,1
4999,Retail,150,4739903,Singapore,New,14
5000,Manufacturing,984,4008859,India,Contacted,8
5001,Finance,956,1671809,USA,Qualified,6
5002,Manufacturing,953,133743,UK,New,4
5003,Retail,688,4292236,India,Contacted,13
5004,Retail,489,1952251,Singapore,New,7
5005,Manufacturing,588,382472,USA,Qualified,13
5006,Manufacturing,359,4818801,UK,Contacted,10
5007,Manufacturing,579,165749,Singapore,Proposal,10
5008,Healthcare,733,4644265,UK,New,12
5009,Retail,139,924982,USA,New,6
5010,Retail,546,1057674,UK,Contacted,10
5011,Healthcare,20,3664492,India,New,8
5012,Manufacturing,266,4946988,India,Qualified,9
5013,Finance,825,4622287,USA,Proposal,14
5014,Manufacturing,378,3957240,Singapore,New,11
5015,Manufacturing,953,4517323,Germany,New,10
5016,Healthcare,403,1198588,Germany,Proposal,5
5017,Retail,602,3462767,Germany,New,8
5018,Manufacturing,807,1068511,Singapore,Contacted,10
5019,Retail,428,4235719,India,Qualified,0
5020,SaaS,891,2006503,India,Contacted,2
5021,Retail,28,2818929,India,New,0
5022,Finance,119,4198474,USA,Contacted,3
5023,Finance,446,3456191,India,Qualified,6
5024,Manufacturing,514,3725904,India,New,0
5025,Retail,43,2065202,India,New,12
5026,Manufacturing,297,2020339,Germany,New,14
5027,Healthcare,853,3749722,UK,Qualified,2
5028,Finance,264,2779269,India,Qualified,3
5029,Manufacturing,647,1090315,UK,New,14
5030,Healthcare,730,639773,India,New,14
5031,Manufacturing,143,2099620,Germany,New,13
5032,Retail,508,4995777,Germany,Contacted,2
5033,Retail,406,723891,UK,Contacted,8
5034,Retail,496,144865,Germany,New,10
5035,Retail,607,2205489,USA,Qualified,14
5036,SaaS,596,3480267,Singapore,Contacted,5
5037,Healthcare,969,1226246,Singapore,Contacted,9
5038,Healthcare,656,2431122,India,New,5
5039,Retail,822,2141806,Germany,New,8
5040,SaaS,694,2955442,Singapore,New,13
5041,Retail,222,3192182,UK,Qualified,7
5042,SaaS,842,1696817,UK,Contacted,5
5043,Retail,359,3808242,UK,Proposal,7
5044,Finance,28,3247780,India,New,14
5045,Finance,128,4218838,Singapore,Contacted,8
5046,Manufacturing,824,3683756,Singapore,Proposal,10
5047,Retail,311,1935793,Singapore,Qualified,11
5048,Healthcare,294,2433507,UK,New,12
5049,Manufacturing,236,822531,UK,Contacted,3
5050,Finance,516,372635,India,Contacted,4
5051,Retail,510,963912,USA,Contacted,5
5052,Manufacturing,221,1554307,Singapore,Contacted,6
5053,Retail,365,482885,India,Contacted,9
5054,Finance,710,1039644,UK,Contacted,4
5055,Manufacturing,496,1443772,USA,New,11
5056,Finance,330,1979549,Germany,New,4
5057,SaaS,672,1278248,USA,New,12
5058,Finance,232,3656971,India,Contacted,9
5059,Retail,649,4760291,USA,New,4
5060,Healthcare,769,4717892,UK,Qualified,10
5061,Finance,572,2269023,USA,Proposal,6
5062,Healthcare,200,4781410,UK,Qualified,13
5063,SaaS,509,4868387,USA,Proposal,9
5064,Manufacturing,504,2843439,India,Qualified,14
5065,Manufacturing,246,717178,Germany,Contacted,9
5066,Healthcare,31,1582777,Singapore,New,2
5067,Manufacturing,631,4289434,USA,New,14
5068,Finance,336,2043549,Germany,New,9
5069,Healthcare,554,2180350,USA,New,7
5070,Retail,136,988673,Germany,Contacted,9
5071,Finance,374,1218919,UK,New,3
5072,Finance,877,3129606,Germany,Proposal,13
5073,Finance,53,237596,Singapore,New,14
5074,Retail,528,1985228,Germany,Qualified,3
5075,SaaS,137,2627234,Singapore,Qualified,13
5076,Manufacturing,612,3237359,Singapore,New,5
5077,Healthcare,139,4245327,Germany,Qualified,14
5078,SaaS,538,1549887,Singapore,Qualified,7
5079,Healthcare,330,4603833,Singapore,Qualified,13
5080,Manufacturing,195,1985303,UK,Proposal,8
5081,Retail,631,713549,India,Proposal,0
5082,Finance,807,3724374,UK,New,1
5083,Finance,991,3342442,India,New,14
5084,Retail,357,1595006,India,New,14
5085,SaaS,490,1844501,UK,Contacted,9
5086,SaaS,931,1382388,Singapore,New,5
5087,Healthcare,684,3687826,UK,New,14
5088,Retail,968,3244405,Singapore,Contacted,10
5089,SaaS,596,354072,UK,New,6
5090,Retail,720,678110,UK,Proposal,13
5091,Manufacturing,933,626208,USA,New,10
5092,Finance,930,2862388,Germany,New,9
5093,Finance,966,3121075,UK,New,4
5094,Finance,370,3277434,Germany,New,11
5095,Retail,296,3446144,Singapore,Contacted,4
5096,Retail,191,1128780,USA,Proposal,5
5097,Healthcare,460,540640,USA,Contacted,5
5098,Finance,106,268578,India,Contacted,3
5099,Healthcare,572,1933491,Germany,Qualified,13
5100,Finance,323,3193796,USA,New,9
5101,Healthcare,555,4970437,Singapore,New,6
5102,Healthcare,964,2145424,India,Contacted,11
5103,Manufacturing,30,3747945,USA,New,8
5104,Healthcare,705,4822476,Singapore,Qualified,13
5105,Retail,814,2296188,Germany,Proposal,1
5106,Healthcare,585,2180425,Singapore,Contacted,7
5107,Finance,506,3460301,Singapore,Contacted,9
5108,Healthcare,412,2753243,Singapore,Qualified,9
5109,SaaS,133,775423,UK,Contacted,5
5110,Finance,622,382380,USA,Contacted,2
5111,SaaS,128,4194494,Singapore,New,13
5112,Finance,862,2117659,India,Contacted,1
5113,Retail,599,3998186,UK,New,9
5114,Retail,979,4312788,Singapore,New,13
5115,Retail,702,849969,Singapore,Contacted,9
5116,SaaS,720,4569728,USA,New,5
5117,Manufacturing,486,4555268,UK,Contacted,5
5118,Finance,968,4297058,Singapore,Contacted,4
5119,Retail,881,4082418,Singapore,New,3
5120,Finance,711,4337690,Germany,Contacted,8
5121,SaaS,849,3277093,India,New,1
5122,Manufacturing,112,1492073,India,Proposal,3
5123,SaaS,342,101803,USA,New,0
5124,Finance,887,4943499,UK,New,11
5125,Manufacturing,796,1287920,Singapore,Qualified,9
5126,Manufacturing,468,3998074,UK,Proposal,11
5127,SaaS,139,1667640,USA,New,3
5128,Retail,762,913549,Germany,Proposal,11
5129,Finance,143,3969612,USA,Contacted,7
5130,Healthcare,166,2466500,India,Qualified,9
5131,Healthcare,434,1096068,Germany,Contacted,2
5132,SaaS,444,1662256,Singapore,Contacted,2
5133,Finance,398,162519,USA,Qualified,11
5134,Finance,946,2097944,UK,Proposal,5
5135,SaaS,327,2247538,UK,New,13
5136,Finance,679,4310790,India,Qualified,14
5137,Retail,514,245846,India,Contacted,1
5138,SaaS,880,203216,India,Proposal,14
5139,Retail,199,2604741,India,New,13
5140,Finance,621,2103756,Singapore,New,3
5141,SaaS,420,1676555,Germany,New,10
5142,Finance,955,2354047,India,Qualified,12
5143,SaaS,987,3871384,USA,Contacted,14
5144,Finance,61,1989572,Singapore,Proposal,13
5145,Retail,570,1346903,Germany,New,4
5146,Retail,455,1331002,Singapore,New,7
5147,Finance,621,1497791,UK,Contacted,13
5148,SaaS,453,586633,Singapore,New,3
5149,Healthcare,391,3120682,Singapore,New,10
5150,Retail,772,274568,UK,New,13
5151,Retail,383,1563628,UK,New,4
5152,Healthcare,985,3966274,UK,Contacted,12
5153,Finance,575,4062513,Singapore,New,3
5154,SaaS,384,1437060,UK,Proposal,11
5155,Finance,398,671631,India,Qualified,2
5156,Manufacturing,658,1307581,USA,Qualified,5
5157,Retail,683,3128342,USA,New,8
5158,Manufacturing,875,260330,UK,Qualified,5
5159,Retail,813,1274453,Germany,Contacted,6
5160,Retail,488,1560094,Singapore,New,12
5161,Manufacturing,413,3629064,USA,New,7
5162,Manufacturing,602,4250670,India,Contacted,0
5163,Finance,477,3956843,Germany,New,6
5164,Manufacturing,741,4122255,Germany,Qualified,7
5165,Finance,606,3114147,India,Qualified,12
5166,Finance,514,3009946,Singapore,Qualified,12
5167,Finance,92,820995,Singapore,New,12
5168,Retail,328,115090,UK,Contacted,11
5169,Retail,76,2795067,India,Contacted,6
5170,Manufacturing,423,2995025,India,Qualified,0
5171,Retail,462,2617755,India,Qualified,1
5172,Manufacturing,755,4815561,UK,New,3
5173,Retail,207,1788917,USA,Contacted,4
5174,SaaS,268,4174523,Singapore,Contacted,8
5175,SaaS,698,2684182,UK,Qualified,8
5176,Manufacturing,307,371846,UK,New,10
5177,Retail,289,2947578,UK,Contacted,11
5178,Retail,309,2633496,India,Qualified,1
5179,Finance,138,3195597,UK,New,6
5180,Healthcare,507,4406199,USA,Contacted,2
5181,Manufacturing,892,389906,Germany,Proposal,7
5182,Healthcare,447,1919893,UK,New,8
5183,Healthcare,701,1161143,USA,Qualified,10
5184,Manufacturing,301,1155433,India,Contacted,12
5185,Retail,216,2000611,Germany,New,3
5186,Manufacturing,303,451289,Singapore,Qualified,1
5187,Healthcare,949,626300,Singapore,Proposal,13
5188,Retail,859,159049,India,Qualified,9
5189,SaaS,992,846918,India,New,8
5190,Manufacturing,696,2236232,Singapore,New,10
5191,Manufacturing,38,4089039,India,Contacted,1
5192,Retail,188,1611007,Singapore,New,14
5193,SaaS,50,546278,India,Contacted,1
5194,SaaS,479,2431179,Singapore,New,12
5195,Retail,201,4069306,USA,Proposal,12
5196,Finance,353,216293,India,Qualified,8
5197,Manufacturing,758,4126108,Singapore,Qualified,5
5198,Manufacturing,825,4592614,India,Qualified,10
5199,Healthcare,982,1529959,Singapore,Qualified,4
5200,Retail,746,2329228,Singapore,Contacted,10
5201,Healthcare,635,1589372,Germany,Qualified,14
5202,Healthcare,287,2400188,India,New,5
5203,SaaS,364,4198078,USA,Qualified,14
5204,Manufacturing,538,3142996,UK,Contacted,8
5205,Healthcare,95,2919785,UK,New,11
5206,SaaS,910,3015907,India,Qualified,0
5207,Retail,326,4068024,Singapore,New,6
5208,Healthcare,866,3515799,Singapore,Proposal,7
5209,Manufacturing,911,2655252,USA,Contacted,3
5210,Healthcare,702,3852272,India,Contacted,12
5211,Retail,346,2544199,UK,Contacted,7
5212,Healthcare,872,3367414,USA,Qualified,9
5213,Manufacturing,154,3615039,India,Qualified,0
5214,SaaS,324,3959735,India,Proposal,10
5215,Manufacturing,234,2734496,India,New,7
5216,SaaS,432,2076942,Germany,Contacted,14
5217,Finance,63,1862994,USA,New,2
5218,Manufacturing,903,3436745,India,New,14
5219,Manufacturing,953,575614,USA,New,13
5220,Retail,942,4573675,UK,New,3
5221,Healthcare,825,1799395,India,Contacted,7
5222,SaaS,77,4615909,Singapore,Qualified,7
5223,SaaS,628,2255000,India,Contacted,10
5224,Retail,343,3794701,India,Contacted,12
5225,Retail,86,2812957,USA,New,11
5226,Healthcare,548,2987064,USA,Qualified,1
5227,Healthcare,865,1910782,Germany,Qualified,8
5228,Manufacturing,164,1217154,India,Contacted,3
5229,Finance,81,4089186,UK,New,14
5230,Healthcare,510,106564,USA,New,5
5231,Retail,456,3995504,Germany,Contacted,13
5232,Healthcare,701,912773,Singapore,Contacted,12
5233,SaaS,568,2673489,Singapore,Proposal,7
5234,Finance,763,933273,Germany,New,3
5235,Manufacturing,368,679443,Singapore,New,7
5236,SaaS,286,3344042,India,New,12
5237,SaaS,892,1360795,USA,Contacted,6
5238,Finance,322,3687719,UK,New,13
5239,Manufacturing,114,3401504,Singapore,New,7
5240,Retail,980,2696577,India,Contacted,11
5241,Manufacturing,104,3155029,USA,New,3
5242,Healthcare,228,1127635,India,Proposal,14
5243,SaaS,691,2281765,India,Qualified,1
5244,Healthcare,887,3829187,USA,New,3
5245,Retail,953,2488632,Singapore,New,4
5246,Healthcare,804,3651929,Singapore,New,3
5247,Manufacturing,137,3519886,India,Proposal,10
5248,Healthcare,209,3647318,Germany,Contacted,7
5249,Retail,938,4278270,Singapore,Contacted,9
5250,Retail,341,3399099,India,Contacted,4
5251,Retail,556,1569123,UK,New,8
5252,Manufacturing,875,1547376,UK,Proposal,6
5253,Retail,665,1495489,Germany,Proposal,6
5254,SaaS,301,2488078,India,Proposal,13
5255,Retail,75,3193691,UK,New,11
5256,Healthcare,981,4118007,Singapore,Contacted,14
5257,Healthcare,740,1995781,India,Contacted,4
5258,Healthcare,577,613720,Germany,Contacted,2
5259,Manufacturing,666,3948795,Germany,New,7
5260,Healthcare,413,3380288,Singapore,Qualified,3
5261,Manufacturing,734,3575303,UK,Qualified,2
5262,Manufacturing,615,4885539,UK,Contacted,3
