lead_id,website_visits,pages_viewed,email_clicks,calls_made,meetings_scheduled,demo_requested,time_spent_minutes,days_since_last_activity
3743,27,13,4,2,4,1,249,30
3744,23,3,2,7,4,1,132,7
3745,44,24,17,1,2,0,96,56
3746,31,16,9,3,0,1,153,32
3747,34,19,8,6,2,0,225,23
3748,4,23,0,4,3,0,270,19
3749,12,22,0,3,2,0,97,27
3750,49,22,15,3,1,0,298,8
3751,47,17,1,7,0,0,167,13
3752,37,13,6,0,3,0,297,18
3753,48,12,8,8,0,1,71,56
3754,19,8,9,1,4,1,114,39
3755,17,9,3,8,1,0,122,18
3756,26,20,14,2,4,0,275,6
3757,23,15,9,8,2,0,32,31
3758,25,4,19,5,1,1,210,14
3759,42,24,11,5,3,1,225,3
3760,6,16,6,3,3,1,248,37
3761,20,13,5,0,2,0,264,10
3762,5,6,14,7,2,1,31,36
3763,29,24,18,5,3,1,266,1
3764,35,23,15,0,3,0,14,7
3765,36,8,17,2,4,0,94,49
3766,42,15,14,0,0,0,155,54
3767,35,20,0,9,4,0,47,59
3768,12,2,13,7,2,0,280,31
3769,26,1,17,4,2,0,188,16
3770,47,21,2,4,3,0,32,7
3771,23,10,2,4,3,0,170,28
3772,45,9,0,5,1,0,255,20
3773,4,8,6,7,1,0,160,9
3774,8,14,12,8,0,1,229,44
3775,27,23,7,2,4,0,239,2
3776,28,1,17,4,4,0,192,12
3777,8,10,14,0,3,0,213,8
3778,44,4,10,6,2,0,89,55
3779,14,18,10,5,1,0,211,0
3780,41,9,10,5,0,0,113,11
3781,6,11,19,2,2,1,73,16
3782,41,14,9,0,3,0,240,39
3783,22,19,16,9,0,0,297,53
3784,25,9,8,1,1,0,196,45
3785,8,5,4,2,1,0,256,6
3786,39,18,5,8,4,0,111,32
3787,40,20,11,2,1,0,221,54
3788,31,22,5,4,1,0,50,56
3789,4,24,8,3,0,1,73,2
3790,18,3,10,9,1,0,33,24
3791,35,4,9,4,4,1,147,31
3792,36,15,6,7,2,0,60,50
3793,17,7,2,0,1,0,158,9
3794,43,3,13,0,3,1,229,44
3795,34,12,18,9,0,0,32,42
3796,40,10,2,9,1,0,260,30
3797,20,2,19,4,0,0,246,32
3798,48,12,4,5,4,1,68,33
3799,30,6,13,1,1,1,79,11
3800,10,4,14,1,4,0,191,35
3801,36,2,0,0,1,0,71,11
3802,38,7,13,9,2,0,11,45
3803,47,14,16,5,4,0,190,48
3804,48,4,6,0,3,1,178,32
3805,45,3,17,6,0,0,220,14
3806,32,13,3,6,2,0,280,32
3807,18,18,1,8,1,1,191,8
3808,48,2,12,8,2,0,131,40
3809,33,11,3,4,3,1,31,53
3810,15,7,1,8,0,1,197,37
3811,44,24,7,1,1,1,245,5
3812,44,4,12,5,0,0,215,26
3813,35,24,3,2,1,1,262,51
3814,24,14,8,0,4,1,17,56
3815,31,15,8,4,0,0,1,7
3816,32,11,8,2,4,0,147,56
3817,33,3,14,9,2,0,277,59
3818,40,23,0,1,1,1,103,38
3819,44,8,18,2,1,0,10,49
3820,43,12,0,4,3,1,253,37
3821,42,14,4,8,0,0,80,15
3822,36,5,5,5,0,0,159,31
3823,11,22,0,0,4,1,89,46
3824,32,14,18,9,1,1,179,31
3825,47,12,1,9,0,0,96,43
3826,3,3,19,3,2,0,99,39
3827,49,13,7,6,2,0,131,5
3828,8,20,1,3,3,1,185,50
3829,33,3,15,2,4,1,92,26
3830,39,1,14,2,3,0,19,54
3831,19,13,5,3,4,1,277,59
3832,35,14,1,7,2,0,243,51
3833,41,18,1,0,4,0,259,53
3834,45,11,16,2,3,0,61,21
3835,8,7,15,4,1,0,281,19
3836,26,3,19,0,0,0,156,48
3837,19,1,4,0,0,1,102,4
3838,44,21,14,7,0,0,129,49
3839,9,17,0,8,3,1,232,51
3840,38,12,13,7,1,1,14,28
3841,35,17,18,8,3,1,101,46
3842,7,6,9,1,0,0,271,51
3843,4,9,18,5,4,1,282,0
3844,6,17,8,2,1,0,110,22
3845,34,7,10,3,2,0,118,37
3846,16,18,2,3,1,0,28,3
3847,10,24,11,5,4,0,246,12
3848,36,23,1,2,2,1,260,31
3849,14,2,5,1,4,0,56,16
3850,7,9,3,3,0,0,38,33
3851,2,23,11,5,4,0,278,49
3852,31,18,17,4,3,0,102,42
3853,29,15,19,7,4,0,155,0
3854,17,18,14,6,2,1,166,31
3855,16,12,6,6,2,0,17,31
3856,7,5,9,0,4,0,269,22
3857,15,5,17,3,0,0,283,38
3858,28,9,11,2,4,0,34,40
3859,46,17,6,6,2,1,212,28
3860,6,5,18,6,3,0,146,3
3861,45,3,16,3,2,0,281,28
3862,6,19,12,0,0,0,79,24
3863,27,21,15,9,3,0,157,23
3864,34,2,19,6,2,0,278,47
3865,14,4,9,0,1,0,119,43
3866,41,20,9,7,4,0,238,9
3867,17,20,1,0,3,0,286,24
3868,10,18,17,2,4,0,151,27
3869,49,19,12,5,2,1,166,22
3870,2,3,6,2,3,1,72,18
3871,14,8,14,9,1,0,196,45
3872,21,8,3,4,2,0,250,25
3873,35,12,19,1,2,1,81,12
3874,28,17,1,7,4,0,233,58
3875,36,20,8,0,4,0,27,21
3876,41,7,1,5,2,0,241,14
3877,45,17,15,8,0,0,186,56
3878,20,2,14,4,1,0,179,32
3879,7,5,7,9,1,0,20,41
3880,22,23,12,3,1,0,80,20
3881,45,7,15,8,1,0,243,56
3882,28,19,6,0,1,1,23,19
3883,20,12,18,4,2,0,88,16
3884,32,2,18,3,0,0,50,0
3885,19,1,14,3,2,0,263,25
3886,28,11,11,8,2,1,288,20
3887,25,8,19,1,2,1,296,14
3888,22,23,3,9,0,1,212,5
3889,2,14,19,9,0,0,174,59
3890,21,16,16,1,0,1,78,58
3891,6,2,5,9,0,0,98,43
3892,33,8,7,9,3,1,80,49
3893,42,12,1,2,2,1,216,2
3894,46,15,6,6,0,0,201,40
3895,3,20,3,7,1,0,49,2
3896,24,12,6,6,4,1,245,50
3897,12,14,8,0,3,0,26,58
3898,5,10,0,3,4,0,109,6
3899,22,4,10,6,4,0,81,48
3900,20,20,17,8,2,1,34,56
3901,33,21,6,9,3,0,53,44
3902,4,17,1,1,3,0,255,39
3903,26,21,4,3,1,0,101,21
3904,16,9,15,9,4,0,213,32
3905,20,9,7,2,2,0,144,23
3906,36,15,19,6,2,0,296,56
3907,19,19,3,6,1,0,63,6
3908,31,17,5,2,4,0,255,3
3909,44,18,1,1,2,1,180,4
3910,3,7,14,4,0,1,298,42
3911,15,16,5,1,3,0,14,53
3912,49,5,14,5,4,1,3,4
3913,11,18,1,2,2,1,286,7
3914,16,7,5,3,1,1,280,59
3915,47,14,14,3,4,0,213,9
3916,39,24,0,4,2,1,252,17
3917,41,18,3,0,1,0,249,58
3918,43,8,3,1,3,1,104,45
3919,47,17,2,6,4,0,219,38
3920,1,20,16,6,3,0,273,21
3921,32,21,19,7,2,1,21,15
3922,8,1,14,6,1,1,30,53
3923,19,14,6,7,0,0,17,45
3924,26,24,11,5,3,0,203,23
3925,41,14,6,1,2,0,262,47
3926,21,13,1,5,1,1,4,7
3927,22,11,3,5,0,1,137,47
3928,46,20,4,4,3,1,254,44
3929,11,6,18,3,3,0,180,10
3930,7,1,14,6,4,0,45,19
3931,6,17,1,1,2,1,109,22
3932,25,14,0,9,3,0,288,6
3933,32,5,10,1,0,0,256,54
3934,33,7,4,2,4,0,108,12
3935,31,22,1,7,2,0,210,59
3936,16,19,13,2,3,0,264,49
3937,36,15,14,2,1,1,114,59
3938,17,10,17,5,3,1,182,15
3939,45,6,1,2,1,0,215,54
3940,26,1,1,0,3,0,156,6
3941,23,14,3,3,4,0,203,2
3942,36,15,18,9,0,0,294,53
3943,45,10,10,2,0,0,128,16
3944,49,10,8,7,3,0,15,48
3945,47,21,7,6,0,0,7,7
3946,49,15,19,6,2,0,164,39
3947,11,3,3,5,0,1,97,39
3948,42,5,15,7,3,0,62,44
3949,30,19,8,6,1,0,122,13
3950,25,14,9,4,0,1,242,37
3951,34,15,4,1,0,1,114,53
3952,44,19,11,0,3,1,187,42
3953,21,19,6,0,1,0,11,41
3954,2,16,7,6,2,1,125,55
3955,3,19,6,4,3,0,270,12
3956,5,21,14,1,2,0,230,56
3957,45,23,9,7,3,0,23,17
3958,2,23,11,5,4,0,26,38
3959,31,4,7,0,1,0,71,2
3960,23,18,1,6,1,0,192,44
3961,14,13,6,6,1,0,52,13
3962,18,24,11,1,0,0,265,28
3963,11,7,14,6,0,0,217,38
3964,15,16,1,6,0,0,168,25
3965,21,12,7,5,4,0,50,45
3966,5,13,8,5,0,0,161,48
3967,3,7,17,9,1,0,137,36
3968,18,5,10,6,2,1,46,11
3969,8,9,19,5,4,1,128,16
3970,38,24,19,2,1,0,151,22
3971,26,20,11,0,1,1,169,53
3972,32,21,16,2,3,1,158,15
3973,13,20,5,5,0,0,123,11
3974,10,10,2,1,4,0,32,13
3975,1,23,15,2,0,0,208,12
3976,42,21,13,2,1,1,220,11
3977,11,14,16,6,2,1,230,23
3978,5,1,9,6,3,0,167,3
3979,1,22,9,0,0,0,143,26
3980,1,15,8,4,3,0,252,41
3981,19,2,6,5,1,1,22,5
3982,5,15,0,4,4,1,216,43
3983,12,5,7,7,1,0,229,2
3984,28,9,9,4,4,0,251,58
3985,37,9,12,5,1,0,167,6
3986,23,18,9,3,2,0,171,45
3987,5,4,15,2,0,1,215,39
3988,23,9,10,7,0,0,119,31
3989,24,11,16,0,4,0,211,8
3990,17,13,15,9,4,0,56,28
3991,4,23,0,5,4,0,200,13
3992,17,14,16,5,3,1,206,41
3993,30,15,9,7,2,1,25,33
3994,44,21,12,4,1,0,152,0
3995,25,18,1,9,0,1,118,42
3996,17,9,17,4,2,0,292,38
3997,14,2,11,1,4,0,64,33
3998,23,23,2,9,2,0,271,9
3999,24,14,17,9,2,0,85,4
4000,17,11,7,7,1,0,178,23
4001,46,20,17,5,4,0,36,41
4002,17,24,6,2,2,0,71,37
4003,14,7,9,6,3,0,268,38
4004,15,14,2,5,1,0,54,17
4005,19,8,16,0,3,0,91,30
4006,5,20,8,1,3,0,275,25
4007,17,7,13,4,0,0,59,4
4008,33,19,8,7,2,0,219,24
4009,39,5,9,7,3,1,271,12
4010,6,18,8,2,2,1,8,54
4011,25,8,17,1,3,0,237,2
4012,47,18,16,4,4,0,170,12
4013,17,7,19,1,4,0,3,57
4014,33,24,15,2,4,1,108,4
4015,11,22,16,0,2,0,122,52
4016,33,20,15,7,3,1,34,18
4017,28,20,11,8,2,1,243,29
4018,42,6,1,5,1,1,149,15
4019,41,8,14,0,0,0,148,38
4020,5,15,6,0,0,1,252,48
4021,21,22,1,0,0,1,110,14
4022,30,3,7,2,1,0,172,38
4023,46,10,15,4,3,0,250,49
4024,26,13,19,5,2,0,70,25
4025,3,20,12,1,4,0,278,27
4026,49,5,16,6,1,0,31,27
4027,21,3,18,7,2,0,200,12
4028,12,5,9,1,3,0,165,29
4029,7,24,1,2,1,1,17,27
4030,26,20,7,3,4,0,234,9
4031,44,23,19,1,2,0,49,22
4032,39,12,18,3,1,0,122,24
4033,13,17,16,8,1,1,195,21
4034,14,23,19,9,2,0,225,58
4035,25,17,17,6,2,1,127,58
4036,17,18,16,2,4,0,30,28
4037,16,16,16,6,4,0,274,54
4038,28,1,4,9,2,0,53,59
4039,40,19,2,2,0,0,8,41
4040,41,12,18,0,1,1,65,33
4041,18,13,10,4,2,1,279,6
4042,4,8,2,7,2,0,259,6
4043,40,24,12,2,0,0,32,42
4044,17,12,16,1,1,0,183,35
4045,33,7,7,8,1,0,241,49
4046,39,7,0,4,1,0,262,25
4047,24,16,6,6,1,0,291,17
4048,19,5,4,0,4,1,144,50
4049,42,11,3,0,1,0,292,22
4050,46,13,19,4,1,1,187,29
4051,34,1,17,2,0,0,81,15
4052,30,20,3,2,4,0,102,9
4053,49,6,13,5,0,0,271,12
4054,31,4,9,0,4,0,179,57
4055,2,16,8,7,0,0,178,13
4056,41,18,18,6,2,1,110,40
4057,15,2,6,6,4,0,177,49
4058,46,12,16,4,4,0,141,30
4059,49,18,7,5,3,0,253,43
4060,10,7,0,7,2,1,268,31
4061,6,21,0,7,2,0,218,34
4062,33,12,13,6,3,0,51,56
4063,23,2,16,0,0,1,283,8
4064,42,9,15,9,0,1,296,56
4065,5,2,11,3,4,1,42,41
4066,40,12,18,7,0,0,71,55
4067,31,23,2,4,3,0,219,44
4068,14,17,1,9,1,0,130,57
4069,6,6,15,1,2,0,16,10
4070,33,22,19,5,0,0,131,56
4071,45,5,11,2,3,0,50,38
4072,32,23,13,8,3,0,189,28
4073,12,16,8,0,3,1,195,33
4074,39,11,13,3,4,0,202,56
4075,45,16,2,4,2,1,298,18
4076,22,15,17,0,0,1,28,55
4077,14,8,4,9,3,0,240,37
4078,35,14,8,2,0,0,35,38
4079,24,2,13,1,2,1,21,7
4080,35,3,11,5,3,0,243,53
4081,15,24,6,4,0,0,293,58
4082,13,5,15,2,0,0,97,47
4083,40,22,16,5,3,1,227,1
4084,46,4,7,5,0,0,186,18
4085,21,17,9,5,2,1,178,31
4086,3,12,13,0,2,0,262,10
4087,8,8,10,4,1,1,130,28
4088,14,11,6,7,4,0,147,41
4089,44,4,4,8,2,0,97,6
4090,43,9,1,0,4,0,168,22
4091,10,18,18,6,2,0,8,55
4092,33,8,11,2,1,0,20,54
4093,8,6,16,1,0,0,20,0
4094,4,8,16,2,0,1,236,3
4095,9,12,10,8,3,0,164,51
4096,1,16,12,4,3,1,162,35
4097,23,4,4,4,1,0,262,13
4098,13,17,10,5,4,0,182,34
4099,29,13,11,4,3,1,118,30
4100,44,18,3,3,0,1,278,4
4101,30,11,15,3,3,0,216,15
4102,39,17,4,9,0,0,63,25
4103,23,9,9,6,4,1,149,54
4104,21,5,18,1,1,0,292,8
4105,39,22,10,4,1,0,284,52
4106,13,24,19,6,4,0,92,55
4107,31,14,1,1,0,0,224,28
4108,13,3,17,9,3,0,134,0
4109,26,16,0,0,0,0,124,39
4110,49,18,1,8,2,1,80,24
4111,24,3,9,6,3,0,249,1
4112,25,14,0,3,0,0,11,56
4113,47,22,4,3,2,0,45,20
4114,4,16,13,2,3,0,104,17
4115,21,17,8,5,2,0,40,8
4116,7,2,2,8,2,0,219,39
4117,6,8,17,7,4,1,169,22
4118,6,24,11,9,3,0,144,14
4119,43,22,18,0,3,0,164,31
4120,39,24,7,3,2,1,212,8
4121,31,14,0,3,2,0,37,38
4122,9,14,2,4,0,0,119,48
4123,2,15,16,7,2,0,241,12
4124,21,24,19,2,4,1,195,35
4125,7,5,7,8,3,0,281,45
4126,1,15,14,0,2,0,19,48
4127,7,16,18,9,2,0,103,6
4128,9,4,10,3,2,1,167,54
4129,25,23,13,6,2,0,215,0
4130,48,14,11,2,3,1,177,18
4131,13,10,13,6,3,1,24,35
4132,31,17,4,1,1,0,128,38
4133,6,11,16,9,0,0,218,37
4134,46,7,7,3,0,0,282,29
4135,14,8,16,7,2,1,110,28
4136,49,19,12,0,0,1,206,31
4137,30,15,10,0,3,0,136,56
4138,22,24,2,0,2,0,297,53
4139,4,22,10,9,3,0,148,45
4140,29,3,14,8,1,1,249,24
4141,2,13,5,2,4,1,205,31
4142,30,14,0,5,1,0,180,6
4143,24,6,11,4,2,1,87,32
4144,16,6,12,8,0,0,65,45
4145,25,20,16,9,0,1,19,39
4146,1,21,19,0,0,0,298,49
4147,12,21,0,7,3,1,138,56
4148,39,22,17,7,3,0,212,59
4149,16,22,17,2,2,1,51,9
4150,27,19,9,7,4,0,254,58
4151,29,15,10,8,3,1,284,15
4152,29,2,15,9,3,1,63,13
4153,4,1,1,0,3,0,108,35
4154,38,1,12,1,4,1,76,35
4155,44,24,14,1,2,1,20,37
4156,32,20,13,2,1,0,20,2
4157,48,13,9,6,0,0,73,11
4158,45,21,17,9,3,1,129,53
4159,44,8,8,4,4,1,143,23
4160,41,16,19,2,0,1,95,28
4161,4,10,11,4,4,1,267,20
4162,34,12,18,6,1,1,227,31
4163,34,23,3,3,0,0,238,19
4164,2,20,5,6,3,0,255,18
4165,28,12,7,2,4,0,123,44
4166,47,16,3,9,3,0,295,11
4167,1,23,17,1,1,1,170,21
4168,23,3,1,1,0,0,265,45
4169,38,22,15,2,3,0,54,9
4170,37,2,19,7,4,0,97,45
4171,19,6,17,4,0,0,100,1
4172,27,22,16,3,2,1,143,5
4173,43,15,14,3,1,1,124,23
4174,12,3,7,5,1,0,16,19
4175,1,9,18,6,0,0,151,48
4176,13,21,1,0,4,1,104,13
4177,47,5,11,5,1,0,163,38
4178,1,1,17,5,0,1,152,26
4179,45,20,11,2,2,1,20,46
4180,10,1,4,3,0,1,282,44
4181,14,1,7,5,0,1,200,9
4182,40,13,0,0,0,0,156,32
4183,22,7,6,9,2,0,99,8
4184,46,5,10,0,0,0,108,8
4185,37,8,11,8,0,0,62,12
4186,20,20,9,7,4,0,275,5
4187,47,9,2,9,0,0,22,51
4188,28,12,0,0,1,1,104,49
4189,12,10,5,4,4,1,18,57
4190,16,14,7,7,4,1,297,47
4191,1,20,7,9,2,1,180,29
4192,18,14,18,1,1,0,85,59
4193,4,2,6,3,4,1,299,10
4194,6,14,18,5,2,0,99,8
4195,49,19,19,6,4,0,82,17
4196,44,3,8,2,0,0,162,19
4197,35,1,4,2,1,0,1,2
4198,12,18,1,2,4,1,58,25
4199,27,14,3,9,1,0,252,43
4200,29,18,9,6,2,1,142,4
4201,43,24,0,0,0,0,85,15
4202,17,19,16,8,2,1,17,53
4203,37,19,4,8,0,1,50,44
4204,40,19,4,8,4,0,162,14
4205,27,12,4,2,4,1,177,40
4206,6,16,13,0,0,0,250,59
4207,36,22,19,7,3,1,14,9
4208,45,20,5,5,2,0,237,24
4209,7,2,8,9,3,0,105,30
4210,43,4,13,0,3,0,294,52
4211,20,14,18,2,3,0,71,58
4212,10,19,9,4,1,0,262,37
4213,15,7,15,6,1,0,84,42
4214,15,10,1,8,0,0,135,2
4215,23,16,3,1,0,1,265,39
4216,10,20,2,2,2,1,24,15
4217,4,1,11,7,4,1,1,41
4218,33,7,9,2,0,0,114,37
4219,12,11,4,3,2,1,269,25
4220,9,11,16,1,4,0,172,22
4221,27,20,6,2,1,1,101,36
4222,11,14,1,2,2,0,199,31
4223,32,4,3,2,3,0,118,40
4224,15,15,9,3,3,0,196,0
4225,7,11,18,8,3,0,160,52
4226,26,7,19,5,1,1,211,47
4227,8,11,15,3,4,0,182,59
4228,5,11,12,4,2,0,130,28
4229,2,14,19,2,3,0,14,27
4230,2,6,18,0,3,0,43,15
4231,10,22,18,6,1,0,75,41
4232,17,12,11,6,4,1,129,22
4233,13,18,7,4,4,0,84,23
4234,9,14,14,2,4,0,127,11
4235,16,15,7,5,4,0,283,28
4236,7,21,14,2,4,0,150,36
4237,12,4,7,1,1,0,298,19
4238,4,12,8,2,0,1,31,52
4239,31,11,5,3,4,1,18,18
4240,32,1,13,8,4,1,45,0
4241,36,19,18,7,3,0,128,7
4242,3,17,6,5,1,1,218,37
4243,41,7,2,2,4,0,221,42
4244,7,16,12,5,3,1,248,7
4245,2,11,16,4,1,1,37,44
4246,11,18,16,8,3,1,160,19
4247,7,3,7,0,4,1,194,49
4248,47,12,14,7,3,0,296,57
4249,20,18,19,5,0,0,235,17
4250,22,7,2,3,1,0,254,20
4251,22,14,16,2,3,0,55,20
4252,25,8,15,1,2,0,248,20
4253,18,22,5,8,0,1,267,8
4254,10,12,5,6,4,1,199,13
4255,37,14,18,9,2,0,98,37
4256,12,13,16,0,4,0,267,29
4257,29,1,11,6,2,0,226,21
4258,3,21,11,6,0,0,10,58
4259,26,1,13,0,0,0,50,46
4260,17,3,15,8,2,1,118,33
4261,20,17,9,3,4,1,12,32
4262,36,16,13,8,0,0,259,41
4263,35,18,17,9,4,0,252,5
4264,20,12,11,8,1,0,133,7
4265,39,10,12,0,1,0,185,11
4266,14,1,0,1,2,0,132,11
4267,42,7,18,0,0,0,192,22
4268,41,15,3,8,0,0,258,14
4269,13,7,1,5,3,0,34,49
4270,40,14,15,5,2,0,256,52
4271,28,20,4,9,0,0,194,39
4272,37,18,16,7,1,0,92,57
4273,32,4,15,2,1,1,255,30
4274,2,4,4,6,4,1,163,13
4275,36,5,13,1,1,0,54,25
4276,14,7,3,9,0,0,225,20
4277,26,23,2,9,3,1,65,29
4278,2,3,18,4,0,0,158,3
4279,11,15,4,0,3,0,70,51
4280,9,3,17,9,2,0,251,27
4281,36,11,14,6,3,0,175,35
4282,7,12,2,2,2,0,277,34
4283,35,23,16,7,4,0,272,32
4284,17,7,0,2,0,0,196,27
4285,26,16,7,6,0,0,291,1
4286,29,9,11,2,1,1,215,5
4287,38,11,13,7,2,0,124,28
4288,33,7,11,9,3,0,243,49
4289,11,21,4,3,2,1,185,49
4290,34,10,9,3,3,1,230,41
4291,6,18,5,9,4,0,100,29
4292,18,13,16,5,1,0,115,35
4293,31,1,16,0,3,1,290,59
4294,15,6,9,5,1,0,77,46
4295,30,15,15,6,0,0,116,54
4296,43,15,14,6,3,0,140,5
4297,13,19,12,8,2,1,76,1
4298,5,17,1,5,1,0,264,49
4299,20,1,14,0,3,0,105,7
4300,40,15,11,2,4,0,296,31
4301,47,14,4,2,3,0,114,51
4302,18,6,0,4,3,0,29,32
4303,43,3,10,2,0,0,90,24
4304,2,14,1,8,1,0,72,25
4305,12,13,16,3,4,1,55,36
4306,20,9,14,8,2,1,214,0
4307,49,21,12,1,4,0,253,6
4308,24,12,13,9,1,0,106,8
4309,9,15,9,4,1,1,101,57
4310,46,24,10,2,2,1,244,42
4311,35,20,11,0,2,1,241,39
4312,31,1,17,6,2,1,101,22
4313,45,11,0,3,1,0,40,0
4314,47,14,4,4,2,0,19,10
4315,29,2,17,7,1,0,79,55
4316,29,8,19,7,2,1,269,16
4317,4,11,9,8,3,1,296,7
4318,40,20,16,8,1,0,273,23
4319,14,12,0,5,3,1,60,53
4320,28,17,4,8,3,1,59,28
4321,33,21,2,6,0,0,79,29
4322,40,12,12,8,0,0,30,5
4323,8,20,5,8,1,1,295,49
4324,1,10,8,1,1,0,231,7
4325,4,21,7,2,3,0,5,19
4326,29,3,17,4,2,0,93,14
4327,35,4,2,7,0,0,226,19
4328,18,24,2,5,1,0,20,20
4329,38,22,8,4,2,0,106,6
4330,44,5,0,8,4,0,205,41
4331,36,16,0,2,3,1,17,20
4332,40,10,3,3,4,0,84,35
4333,19,4,14,3,2,0,111,9
4334,49,12,5,6,2,0,238,6
4335,21,15,5,0,0,0,107,44
4336,16,2,9,3,2,0,283,24
4337,6,1,2,9,3,0,195,33
4338,26,20,1,6,1,0,142,8
4339,1,13,9,0,3,0,243,17
4340,18,18,12,5,4,0,113,1
4341,43,9,8,1,4,0,202,58
4342,1,15,7,0,2,0,200,11
4343,27,18,4,1,1,0,27,1
4344,19,2,10,7,0,0,203,36
4345,35,22,12,0,2,0,220,28
4346,26,22,11,8,1,1,31,53
4347,15,20,8,3,0,0,231,41
4348,6,19,4,4,0,0,28,52
4349,31,4,4,9,3,1,89,54
4350,34,21,17,9,1,1,218,33
4351,49,24,9,1,2,0,170,8
4352,46,18,16,0,3,0,112,8
4353,17,14,2,2,0,0,192,31
4354,3,13,6,8,0,1,267,38
4355,43,22,5,6,0,0,104,32
4356,20,7,1,6,1,0,5,57
4357,2,14,14,1,0,0,144,28
4358,37,19,1,1,0,0,270,35
4359,9,13,10,6,4,0,269,32
4360,23,21,0,9,0,0,282,0
4361,33,13,10,9,0,0,43,59
4362,47,14,17,1,1,0,71,1
4363,39,18,6,5,2,0,203,59
4364,31,19,0,0,1,0,134,45
4365,19,2,1,0,0,0,282,6
4366,42,10,2,7,0,0,272,3
4367,4,11,6,9,4,1,109,39
4368,47,13,8,2,1,0,171,29
4369,34,17,14,1,4,0,24,43
4370,15,8,17,2,3,1,16,45
4371,29,19,1,4,4,1,216,6
4372,43,7,18,0,4,0,242,33
4373,6,3,19,0,4,0,286,7
4374,46,23,15,3,3,0,275,43
4375,41,8,9,5,0,0,164,47
4376,7,15,2,6,1,1,129,56
4377,27,6,3,3,2,0,283,21
4378,25,9,7,2,1,0,215,34
4379,1,17,0,0,1,1,17,18
4380,9,1,2,4,0,1,56,16
4381,22,18,11,9,2,1,192,28
4382,22,14,8,5,0,0,219,8
4383,2,15,18,1,2,0,244,24
4384,6,20,5,6,4,0,271,44
4385,49,13,8,1,2,0,244,43
4386,29,22,10,7,1,0,77,48
4387,1,21,14,0,3,1,226,12
4388,17,9,3,4,3,0,164,57
4389,47,5,7,3,1,0,3,9
4390,32,18,13,6,2,0,234,3
4391,44,9,12,2,4,0,224,9
4392,37,9,6,0,3,0,245,53
4393,38,7,18,3,1,0,134,9
4394,4,4,12,8,2,0,188,15
4395,5,5,11,1,2,0,169,35
4396,23,1,7,8,4,0,202,15
4397,42,22,13,6,2,0,63,4
4398,17,15,14,2,2,1,283,51
4399,34,22,14,4,3,0,2,31
4400,24,9,4,0,2,0,115,14
4401,42,2,6,9,4,0,222,48
4402,49,21,12,4,3,0,95,40
4403,48,12,7,8,0,0,20,42
4404,34,3,11,0,4,0,61,23
4405,35,23,13,1,3,0,155,13
4406,6,2,0,1,1,1,54,13
4407,38,1,19,6,1,0,161,4
4408,3,10,4,6,3,1,79,59
4409,46,23,16,9,3,1,245,33
4410,16,8,17,5,2,1,115,43
4411,29,6,9,9,0,0,221,37
4412,10,19,17,9,3,0,63,55
4413,29,19,10,1,3,0,205,32
4414,31,3,7,2,1,0,119,26
4415,3,21,18,9,2,1,45,47
4416,39,13,19,6,2,0,48,59
4417,46,20,17,1,4,0,293,57
4418,22,10,19,7,3,0,105,21
4419,47,10,4,8,2,0,59,13
4420,1,14,16,5,3,0,96,16
4421,31,1,15,1,3,0,278,33
4422,5,13,14,9,0,0,110,11
4423,27,12,6,3,3,1,286,25
4424,38,24,18,1,2,0,105,43
4425,20,6,14,2,3,0,43,21
4426,1,9,9,6,3,1,231,44
4427,43,6,10,4,1,1,86,49
4428,23,23,4,8,2,0,6,39
4429,4,20,17,0,4,0,123,8
4430,30,6,5,1,2,0,22,46
4431,4,13,0,5,2,0,153,22
4432,7,3,8,2,2,1,205,6
4433,28,5,5,6,1,0,24,37
4434,41,10,12,8,4,0,10,48
4435,31,20,13,6,3,1,111,29
4436,17,16,18,6,2,0,246,37
4437,14,20,5,3,3,0,179,43
4438,19,18,0,5,1,1,145,32
4439,7,22,15,3,1,0,143,30
4440,47,19,1,7,2,0,117,50
4441,23,23,3,0,3,0,221,47
4442,2,12,18,2,3,1,125,16
4443,12,15,16,5,0,1,116,9
4444,48,1,15,2,2,1,36,12
4445,43,22,12,7,4,0,155,47
4446,11,7,14,6,2,0,207,22
4447,29,4,2,4,4,0,294,54
4448,35,15,4,6,4,0,83,27
4449,28,16,9,8,3,1,42,53
4450,32,7,17,2,4,0,2,30
4451,7,8,7,8,4,0,145,50
4452,17,22,15,6,0,0,293,10
4453,2,21,7,7,4,0,47,58
4454,22,16,6,1,1,0,3,15
4455,28,18,3,9,4,0,114,18
4456,2,17,19,2,1,1,32,34
4457,28,12,17,7,3,0,211,21
4458,20,3,16,1,2,0,67,52
4459,11,16,15,4,1,1,158,15
4460,45,8,1,6,3,1,274,26
4461,21,5,1,9,4,0,220,54
4462,18,12,14,9,4,1,100,42
4463,31,5,2,0,1,0,68,14
4464,3,9,19,4,2,1,233,52
4465,36,9,15,0,2,0,113,16
4466,41,9,1,6,3,0,84,41
4467,42,8,15,6,1,1,71,43
4468,19,8,7,0,2,0,234,29
4469,48,2,15,0,3,0,262,3
4470,7,18,12,9,4,1,182,57
4471,30,21,5,5,4,0,272,6
4472,11,22,16,4,2,1,104,42
4473,11,15,6,8,3,0,251,52
4474,17,21,18,8,1,0,195,2
4475,32,16,6,0,2,0,35,52
